date,value
2017-07-17T07:12:09Z,568.0
2017-07-17T07:13:13Z,563.0
2017-07-17T07:14:18Z,576.0
2017-07-17T07:15:22Z,564.0
2017-07-17T07:16:27Z,575.0
2017-07-17T07:17:31Z,563.0
2017-07-17T07:18:36Z,569.0
2017-07-17T07:19:40Z,567.0
2017-07-17T07:20:45Z,571.0
2017-07-17T07:21:49Z,573.0
2017-07-17T07:22:54Z,566.0
2017-07-17T07:23:58Z,564.0
2017-07-17T07:25:03Z,567.0
2017-07-17T07:26:07Z,563.0
2017-07-17T07:27:12Z,566.0
2017-07-17T07:28:16Z,568.0
2017-07-17T07:29:21Z,577.0
2017-07-17T07:30:25Z,563.0
2017-07-17T07:31:33Z,572.0
2017-07-17T07:32:37Z,569.0
2017-07-17T07:33:42Z,569.0
2017-07-17T07:34:46Z,564.0
2017-07-17T07:35:51Z,565.0
2017-07-17T07:36:55Z,576.0
2017-07-17T07:38:00Z,574.0
2017-07-17T07:39:04Z,565.0
2017-07-17T07:40:09Z,570.0
2017-07-17T07:41:13Z,571.0
2017-07-17T07:42:18Z,563.0
2017-07-17T07:43:22Z,577.0
2017-07-17T07:44:27Z,574.0
2017-07-17T07:45:31Z,574.0
2017-07-17T07:46:36Z,569.0
2017-07-17T07:47:40Z,570.0
2017-07-17T07:48:45Z,569.0
2017-07-17T07:49:50Z,577.0
2017-07-17T07:50:56Z,567.0
2017-07-17T07:52:01Z,571.0
2017-07-17T07:53:08Z,577.0
2017-07-17T07:54:15Z,583.0
2017-07-17T07:55:19Z,580.0
2017-07-17T07:56:23Z,573.0
2017-07-17T07:57:28Z,580.0
2017-07-17T07:58:32Z,580.0
2017-07-17T07:59:37Z,581.0
2017-07-17T08:00:42Z,576.0
2017-07-17T08:01:47Z,570.0
2017-07-17T08:02:51Z,571.0
2017-07-17T08:03:56Z,575.0
2017-07-17T08:05:00Z,569.0
2017-07-17T08:06:05Z,580.0
2017-07-17T08:07:09Z,570.0
2017-07-17T08:08:14Z,579.0
2017-07-17T08:09:18Z,580.0
2017-07-17T08:10:23Z,580.0
2017-07-17T08:11:27Z,579.0
2017-07-17T08:12:32Z,583.0
2017-07-17T08:13:36Z,573.0
2017-07-17T08:14:41Z,579.0
2017-07-17T08:15:45Z,574.0
2017-07-17T08:16:49Z,588.0
2017-07-17T08:17:54Z,576.0
2017-07-17T08:18:58Z,583.0
2017-07-17T08:20:03Z,577.0
2017-07-17T08:21:07Z,586.0
2017-07-17T08:22:12Z,579.0
2017-07-17T08:23:16Z,574.0
2017-07-17T08:24:21Z,572.0
2017-07-17T08:25:28Z,575.0
2017-07-17T08:26:34Z,574.0
2017-07-17T08:27:38Z,574.0
2017-07-17T08:28:44Z,582.0
2017-07-17T08:29:48Z,581.0
2017-07-17T08:30:53Z,585.0
2017-07-17T08:31:57Z,587.0
2017-07-17T08:33:02Z,581.0
2017-07-17T08:34:06Z,588.0
2017-07-17T08:35:11Z,572.0
2017-07-17T08:36:15Z,578.0
2017-07-17T08:37:20Z,576.0
2017-07-17T08:38:24Z,586.0
2017-07-17T08:39:30Z,589.0
2017-07-17T08:40:34Z,588.0
2017-07-17T08:41:41Z,573.0
2017-07-17T08:42:45Z,581.0
2017-07-17T08:43:49Z,574.0
2017-07-17T08:44:54Z,585.0
2017-07-17T08:45:58Z,579.0
2017-07-17T08:47:03Z,573.0
2017-07-17T08:48:07Z,591.0
2017-07-17T08:49:12Z,577.0
2017-07-17T08:50:16Z,586.0
2017-07-17T08:51:21Z,583.0
2017-07-17T08:52:25Z,577.0
2017-07-17T08:53:30Z,589.0
2017-07-17T08:54:34Z,580.0
2017-07-17T08:55:39Z,585.0
2017-07-17T08:56:43Z,583.0
2017-07-17T08:57:48Z,576.0
2017-07-17T08:58:52Z,585.0
2017-07-17T08:59:57Z,584.0
2017-07-17T09:01:03Z,592.0
2017-07-17T09:02:07Z,579.0
2017-07-17T09:03:12Z,578.0
2017-07-17T09:04:16Z,590.0
2017-07-17T09:05:21Z,581.0
2017-07-17T09:06:25Z,581.0
2017-07-17T09:07:30Z,592.0
2017-07-17T09:08:34Z,588.0
2017-07-17T09:09:39Z,584.0
2017-07-17T09:10:43Z,581.0
2017-07-17T09:11:48Z,588.0
2017-07-17T09:12:52Z,588.0
2017-07-17T09:13:57Z,582.0
2017-07-17T09:15:01Z,579.0
2017-07-17T09:16:06Z,586.0
2017-07-17T09:17:10Z,575.0
2017-07-17T09:18:15Z,590.0
2017-07-17T09:19:20Z,579.0
2017-07-17T09:20:26Z,588.0
2017-07-17T09:21:30Z,583.0
2017-07-17T09:22:35Z,597.0
2017-07-17T09:23:39Z,584.0
2017-07-17T09:24:44Z,591.0
2017-07-17T09:25:48Z,588.0
2017-07-17T09:26:53Z,591.0
2017-07-17T09:27:57Z,584.0
2017-07-17T09:29:02Z,586.0
2017-07-17T09:30:06Z,592.0
2017-07-17T09:31:11Z,592.0
2017-07-17T09:32:15Z,586.0
2017-07-17T09:33:20Z,584.0
2017-07-17T09:34:24Z,590.0
2017-07-17T09:35:29Z,590.0
2017-07-17T09:36:33Z,592.0
2017-07-17T09:37:38Z,583.0
2017-07-17T09:38:42Z,581.0
2017-07-17T09:39:47Z,585.0
2017-07-17T09:40:51Z,591.0
2017-07-17T09:41:56Z,591.0
2017-07-17T09:43:00Z,596.0
2017-07-17T09:44:07Z,590.0
2017-07-17T09:45:11Z,595.0
2017-07-17T09:46:16Z,587.0
2017-07-17T09:47:20Z,590.0
2017-07-17T09:48:25Z,591.0
2017-07-17T09:49:29Z,582.0
2017-07-17T09:50:34Z,590.0
2017-07-17T09:51:38Z,586.0
2017-07-17T09:52:43Z,594.0
2017-07-17T09:53:47Z,586.0
2017-07-17T09:54:51Z,590.0
2017-07-17T09:55:56Z,592.0
2017-07-17T09:57:00Z,578.0
2017-07-17T09:58:05Z,583.0
2017-07-17T09:59:09Z,590.0
2017-07-17T10:00:15Z,585.0
2017-07-17T10:01:19Z,585.0
2017-07-17T10:02:23Z,586.0
2017-07-17T10:03:28Z,594.0
2017-07-17T10:04:32Z,586.0
2017-07-17T10:05:37Z,592.0
2017-07-17T10:06:41Z,593.0
2017-07-17T10:07:46Z,596.0
2017-07-17T10:08:50Z,588.0
2017-07-17T10:09:54Z,589.0
2017-07-17T10:10:59Z,586.0
2017-07-17T10:12:03Z,588.0
2017-07-17T10:13:08Z,598.0
2017-07-17T10:14:13Z,593.0
2017-07-17T10:15:17Z,587.0
2017-07-17T10:16:21Z,587.0
2017-07-17T10:17:26Z,584.0
2017-07-17T10:18:32Z,588.0
2017-07-17T10:19:37Z,590.0
2017-07-17T10:20:41Z,595.0
2017-07-17T10:21:46Z,581.0
2017-07-17T10:22:50Z,585.0
2017-07-17T10:23:55Z,590.0
2017-07-17T10:25:00Z,589.0
2017-07-17T10:26:05Z,590.0
2017-07-17T10:27:09Z,592.0
2017-07-17T10:28:14Z,586.0
2017-07-17T10:29:19Z,592.0
2017-07-17T10:30:24Z,588.0
2017-07-17T10:31:28Z,589.0
2017-07-17T10:32:32Z,590.0
2017-07-17T10:33:37Z,592.0
2017-07-17T10:34:41Z,594.0
2017-07-17T10:35:46Z,580.0
2017-07-17T10:36:51Z,593.0
2017-07-17T10:37:55Z,581.0
2017-07-17T10:39:02Z,589.0
2017-07-17T10:40:07Z,588.0
2017-07-17T10:41:11Z,590.0
2017-07-17T10:42:16Z,590.0
2017-07-17T10:43:21Z,587.0
2017-07-17T10:44:25Z,589.0
2017-07-17T10:45:29Z,582.0
2017-07-17T10:46:35Z,593.0
2017-07-17T10:47:39Z,585.0
2017-07-17T10:48:44Z,594.0
2017-07-17T10:49:48Z,590.0
2017-07-17T10:50:52Z,600.0
2017-07-17T10:51:57Z,593.0
2017-07-17T10:53:01Z,592.0
2017-07-17T10:54:06Z,583.0
2017-07-17T10:55:10Z,587.0
2017-07-17T10:56:16Z,586.0
2017-07-17T10:57:21Z,590.0
2017-07-17T10:58:25Z,590.0
2017-07-17T10:59:29Z,595.0
2017-07-17T11:00:34Z,594.0
2017-07-17T11:01:38Z,590.0
2017-07-17T11:02:43Z,593.0
2017-07-17T11:03:47Z,596.0
2017-07-17T11:04:52Z,594.0
2017-07-17T11:05:58Z,593.0
2017-07-17T11:07:03Z,592.0
2017-07-17T11:08:07Z,596.0
2017-07-17T11:09:12Z,593.0
2017-07-17T11:10:16Z,598.0
2017-07-17T11:11:21Z,592.0
2017-07-17T11:12:25Z,588.0
2017-07-17T11:13:31Z,597.0
2017-07-17T11:14:35Z,603.0
2017-07-17T11:15:40Z,593.0
2017-07-17T11:16:44Z,590.0
2017-07-17T11:17:49Z,591.0
2017-07-17T11:18:54Z,593.0
2017-07-17T11:19:59Z,592.0
2017-07-17T11:21:03Z,590.0
2017-07-17T11:22:08Z,598.0
2017-07-17T11:23:12Z,593.0
2017-07-17T11:24:17Z,588.0
2017-07-17T11:25:21Z,596.0
2017-07-17T11:26:26Z,586.0
2017-07-17T11:27:30Z,590.0
2017-07-17T11:28:35Z,591.0
2017-07-17T11:29:39Z,584.0
2017-07-17T11:30:47Z,589.0
2017-07-17T11:31:51Z,595.0
2017-07-17T11:32:55Z,586.0
2017-07-17T11:34:00Z,592.0
2017-07-17T11:35:04Z,592.0
2017-07-17T11:36:11Z,598.0
2017-07-17T11:37:15Z,596.0
2017-07-17T11:38:20Z,590.0
2017-07-17T11:39:26Z,585.0
2017-07-17T11:40:31Z,596.0
2017-07-17T11:41:35Z,598.0
2017-07-17T11:42:40Z,594.0
2017-07-17T11:43:44Z,584.0
2017-07-17T11:44:51Z,587.0
2017-07-17T11:45:55Z,585.0
2017-07-17T11:46:59Z,596.0
2017-07-17T11:48:04Z,596.0
2017-07-17T11:49:08Z,587.0
2017-07-17T11:50:13Z,601.0
2017-07-17T11:51:17Z,597.0
2017-07-17T11:52:22Z,589.0
2017-07-17T11:53:26Z,595.0
2017-07-17T11:54:31Z,595.0
2017-07-17T11:55:37Z,592.0
2017-07-17T11:56:41Z,589.0
2017-07-17T11:57:46Z,591.0
2017-07-17T11:58:50Z,595.0
2017-07-17T11:59:54Z,596.0
2017-07-17T12:00:59Z,596.0
2017-07-17T12:02:03Z,598.0
2017-07-17T12:03:08Z,594.0
2017-07-17T12:04:12Z,605.0
2017-07-17T12:05:17Z,584.0
2017-07-17T12:06:21Z,589.0
2017-07-17T12:07:26Z,600.0
2017-07-17T12:08:30Z,593.0
2017-07-17T12:09:35Z,584.0
2017-07-17T12:10:39Z,590.0
2017-07-17T12:11:44Z,591.0
2017-07-17T12:12:48Z,594.0
2017-07-17T12:13:53Z,591.0
2017-07-17T12:14:57Z,586.0
2017-07-17T12:16:02Z,593.0
2017-07-17T12:17:06Z,585.0
2017-07-17T12:18:10Z,598.0
2017-07-17T12:19:15Z,591.0
2017-07-17T12:20:19Z,597.0
2017-07-17T12:21:24Z,588.0
2017-07-17T12:22:29Z,591.0
2017-07-17T12:23:34Z,591.0
2017-07-17T12:24:40Z,590.0
2017-07-17T12:25:45Z,601.0
2017-07-17T12:26:49Z,596.0
2017-07-17T12:27:56Z,593.0
2017-07-17T12:29:00Z,593.0
2017-07-17T12:30:05Z,591.0
2017-07-17T12:31:09Z,603.0
2017-07-17T12:32:14Z,601.0
2017-07-17T12:33:18Z,602.0
2017-07-17T12:34:22Z,593.0
2017-07-17T12:35:27Z,597.0
2017-07-17T12:36:31Z,599.0
2017-07-17T12:37:36Z,599.0
2017-07-17T12:38:40Z,597.0
2017-07-17T12:39:44Z,594.0
2017-07-17T12:40:49Z,593.0
2017-07-17T12:41:53Z,586.0
2017-07-17T12:42:58Z,601.0
2017-07-17T12:44:02Z,597.0
2017-07-17T12:45:07Z,592.0
2017-07-17T12:46:11Z,599.0
2017-07-17T12:47:16Z,598.0
2017-07-17T12:48:20Z,604.0
2017-07-17T12:49:25Z,598.0
2017-07-17T12:50:29Z,598.0
2017-07-17T12:51:34Z,594.0
2017-07-17T12:52:38Z,589.0
2017-07-17T12:53:43Z,601.0
2017-07-17T12:54:48Z,599.0
2017-07-17T12:55:52Z,592.0
2017-07-17T12:56:58Z,600.0
2017-07-17T12:58:02Z,592.0
2017-07-17T12:59:07Z,607.0
2017-07-17T13:00:11Z,607.0
2017-07-17T13:01:16Z,603.0
2017-07-17T13:02:20Z,593.0
2017-07-17T13:03:24Z,586.0
2017-07-17T13:04:31Z,604.0
2017-07-17T13:05:35Z,600.0
2017-07-17T13:06:40Z,596.0
2017-07-17T13:07:44Z,595.0
2017-07-17T13:08:49Z,598.0
2017-07-17T13:09:53Z,599.0
2017-07-17T13:10:57Z,596.0
2017-07-17T13:12:02Z,598.0
2017-07-17T13:13:06Z,600.0
2017-07-17T13:14:11Z,594.0
2017-07-17T13:15:16Z,596.0
2017-07-17T13:16:21Z,603.0
2017-07-17T13:17:26Z,598.0
2017-07-17T13:18:30Z,593.0
2017-07-17T13:19:35Z,596.0
2017-07-17T13:20:39Z,607.0
2017-07-17T13:21:44Z,595.0
2017-07-17T13:22:48Z,610.0
2017-07-17T13:23:55Z,600.0
2017-07-17T13:25:00Z,610.0
2017-07-17T13:26:05Z,607.0
2017-07-17T13:27:09Z,619.0
2017-07-17T13:28:15Z,606.0
2017-07-17T13:29:19Z,608.0
2017-07-17T13:30:23Z,604.0
2017-07-17T13:31:28Z,612.0
2017-07-17T13:32:32Z,599.0
2017-07-17T13:33:37Z,604.0
2017-07-17T13:34:41Z,604.0
2017-07-17T13:35:46Z,607.0
2017-07-17T13:36:50Z,613.0
2017-07-17T13:37:54Z,604.0
2017-07-17T13:38:59Z,614.0
2017-07-17T13:40:03Z,605.0
2017-07-17T13:41:08Z,598.0
2017-07-17T13:42:13Z,616.0
2017-07-17T13:43:17Z,602.0
2017-07-17T13:44:21Z,613.0
2017-07-17T13:45:26Z,620.0
2017-07-17T13:46:30Z,608.0
2017-07-17T13:47:35Z,610.0
2017-07-17T13:48:39Z,612.0
2017-07-17T13:49:44Z,616.0
2017-07-17T13:50:48Z,610.0
2017-07-17T13:51:55Z,616.0
2017-07-17T13:53:00Z,615.0
2017-07-17T13:54:05Z,620.0
2017-07-17T13:55:12Z,614.0
2017-07-17T13:56:17Z,628.0
2017-07-17T13:57:21Z,624.0
2017-07-17T13:58:26Z,621.0
2017-07-17T13:59:32Z,626.0
2017-07-17T14:00:37Z,630.0
2017-07-17T14:01:41Z,626.0
2017-07-17T14:02:46Z,620.0
2017-07-17T14:03:50Z,628.0
2017-07-17T14:04:55Z,629.0
2017-07-17T14:05:59Z,640.0
2017-07-17T14:07:04Z,633.0
2017-07-17T14:08:09Z,631.0
2017-07-17T14:09:13Z,654.0
2017-07-17T14:10:20Z,643.0
2017-07-17T14:11:24Z,649.0
2017-07-17T14:12:28Z,645.0
2017-07-17T14:13:33Z,643.0
2017-07-17T14:14:37Z,641.0
2017-07-17T14:15:42Z,640.0
2017-07-17T14:16:48Z,647.0
2017-07-17T14:17:53Z,653.0
2017-07-17T14:18:57Z,649.0
2017-07-17T14:20:01Z,650.0
2017-07-17T14:21:06Z,646.0
2017-07-17T14:22:10Z,644.0
2017-07-17T14:23:16Z,654.0
2017-07-17T14:24:23Z,676.0
2017-07-17T14:25:27Z,649.0
2017-07-17T14:26:32Z,662.0
2017-07-17T14:27:36Z,656.0
2017-07-17T14:28:40Z,648.0
2017-07-17T14:29:45Z,658.0
2017-07-17T14:30:49Z,660.0
2017-07-17T14:31:54Z,654.0
2017-07-17T14:32:59Z,656.0
2017-07-17T14:34:03Z,664.0
2017-07-17T14:35:08Z,663.0
2017-07-17T14:36:12Z,662.0
2017-07-17T14:37:18Z,659.0
2017-07-17T14:38:23Z,659.0
2017-07-17T14:39:30Z,668.0
2017-07-17T14:40:34Z,661.0
2017-07-17T14:41:38Z,665.0
2017-07-17T14:42:43Z,663.0
2017-07-17T14:43:47Z,665.0
2017-07-17T14:44:52Z,668.0
2017-07-17T14:45:56Z,680.0
2017-07-17T14:47:01Z,699.0
2017-07-17T14:48:06Z,688.0
2017-07-17T14:49:12Z,681.0
2017-07-17T14:50:16Z,698.0
2017-07-17T14:51:21Z,717.0
2017-07-17T14:52:25Z,701.0
2017-07-17T14:53:30Z,689.0
2017-07-17T14:54:34Z,688.0
2017-07-17T14:55:40Z,680.0
2017-07-17T14:56:45Z,680.0
2017-07-17T14:57:51Z,688.0
2017-07-17T14:58:55Z,688.0
2017-07-17T15:00:00Z,676.0
2017-07-17T15:01:04Z,681.0
2017-07-17T15:02:09Z,675.0
2017-07-17T15:03:15Z,690.0
2017-07-17T15:04:20Z,696.0
2017-07-17T15:05:24Z,687.0
2017-07-17T15:06:31Z,682.0
2017-07-17T15:07:37Z,687.0
2017-07-17T15:08:43Z,712.0
2017-07-17T15:09:47Z,693.0
2017-07-17T15:10:56Z,683.0
2017-07-17T15:12:02Z,679.0
2017-07-17T15:13:08Z,682.0
2017-07-17T15:14:13Z,680.0
2017-07-17T15:15:17Z,680.0
2017-07-17T15:16:21Z,685.0
2017-07-17T15:17:26Z,684.0
2017-07-17T15:18:30Z,695.0
2017-07-17T15:19:35Z,677.0
2017-07-17T15:20:39Z,688.0
2017-07-17T15:21:44Z,685.0
2017-07-17T15:22:48Z,686.0
2017-07-17T15:23:52Z,690.0
2017-07-17T15:24:59Z,712.0
2017-07-17T15:26:05Z,700.0
2017-07-17T15:27:09Z,701.0
2017-07-17T15:28:13Z,690.0
2017-07-17T15:29:18Z,716.0
2017-07-17T15:30:22Z,696.0
2017-07-17T15:31:27Z,692.0
2017-07-17T15:32:31Z,693.0
2017-07-17T15:33:35Z,689.0
2017-07-17T15:34:40Z,695.0
2017-07-17T15:35:45Z,690.0
2017-07-17T15:36:50Z,708.0
2017-07-17T15:37:55Z,706.0
2017-07-17T15:38:59Z,694.0
2017-07-17T15:40:04Z,694.0
2017-07-17T15:41:11Z,688.0
2017-07-17T15:42:15Z,692.0
2017-07-17T15:43:19Z,690.0
2017-07-17T15:44:24Z,699.0
2017-07-17T15:45:28Z,687.0
2017-07-17T15:46:32Z,693.0
2017-07-17T15:47:37Z,702.0
2017-07-17T15:48:41Z,686.0
2017-07-17T15:49:46Z,700.0
2017-07-17T15:50:50Z,687.0
2017-07-17T15:51:57Z,696.0
2017-07-17T15:53:01Z,699.0
2017-07-17T15:54:08Z,695.0
2017-07-17T15:55:15Z,708.0
2017-07-17T15:56:22Z,702.0
2017-07-17T15:57:31Z,704.0
2017-07-17T15:58:36Z,693.0
2017-07-17T15:59:40Z,696.0
2017-07-17T16:00:47Z,694.0
2017-07-17T16:01:53Z,698.0
2017-07-17T16:02:58Z,709.0
2017-07-17T16:04:08Z,698.0
2017-07-17T16:05:12Z,701.0
2017-07-17T16:06:18Z,710.0
2017-07-17T16:07:22Z,695.0
2017-07-17T16:08:27Z,695.0
2017-07-17T16:09:31Z,717.0
2017-07-17T16:10:35Z,706.0
2017-07-17T16:11:42Z,713.0
2017-07-17T16:12:47Z,712.0
2017-07-17T16:13:51Z,707.0
2017-07-17T16:14:55Z,698.0
2017-07-17T16:16:00Z,706.0
2017-07-17T16:17:06Z,706.0
2017-07-17T16:18:13Z,704.0
2017-07-17T16:19:17Z,705.0
2017-07-17T16:20:21Z,712.0
2017-07-17T16:21:29Z,704.0
2017-07-17T16:22:33Z,717.0
2017-07-17T16:23:38Z,710.0
2017-07-17T16:24:42Z,711.0
2017-07-17T16:25:48Z,703.0
2017-07-17T16:26:52Z,713.0
2017-07-17T16:27:59Z,717.0
2017-07-17T16:29:03Z,710.0
2017-07-17T16:30:07Z,714.0
2017-07-17T16:31:13Z,708.0
2017-07-17T16:32:19Z,711.0
2017-07-17T16:33:23Z,702.0
2017-07-17T16:34:30Z,709.0
2017-07-17T16:35:34Z,703.0
2017-07-17T16:36:39Z,713.0
2017-07-17T16:37:46Z,714.0
2017-07-17T16:38:52Z,726.0
2017-07-17T16:39:56Z,705.0
2017-07-17T16:41:02Z,717.0
2017-07-17T16:42:06Z,711.0
2017-07-17T16:43:12Z,713.0
2017-07-17T16:44:16Z,711.0
2017-07-17T16:45:21Z,721.0
2017-07-17T16:46:26Z,705.0
2017-07-17T16:47:30Z,716.0
2017-07-17T16:48:35Z,711.0
2017-07-17T16:49:39Z,711.0
2017-07-17T16:50:43Z,713.0
2017-07-17T16:51:48Z,708.0
2017-07-17T16:52:52Z,708.0
2017-07-17T16:53:59Z,704.0
2017-07-17T16:55:04Z,710.0
2017-07-17T16:56:08Z,733.0
2017-07-17T16:57:15Z,714.0
2017-07-17T16:58:20Z,716.0
2017-07-17T16:59:24Z,740.0
2017-07-17T17:00:28Z,710.0
2017-07-17T17:01:33Z,715.0
2017-07-17T17:02:39Z,713.0
2017-07-17T17:03:43Z,724.0
2017-07-17T17:04:47Z,710.0
2017-07-17T17:05:52Z,713.0
2017-07-17T17:06:56Z,714.0
2017-07-17T17:08:01Z,718.0
2017-07-17T17:09:05Z,722.0
2017-07-17T17:10:10Z,729.0
2017-07-17T17:11:15Z,714.0
2017-07-17T17:12:21Z,719.0
2017-07-17T17:13:28Z,711.0
