date,value
2017-07-18T07:40:06Z,443.0
2017-07-18T07:41:10Z,436.0
2017-07-18T07:42:14Z,450.0
2017-07-18T07:43:19Z,440.0
2017-07-18T07:44:23Z,445.0
2017-07-18T07:45:28Z,442.0
2017-07-18T07:46:32Z,440.0
2017-07-18T07:47:37Z,445.0
2017-07-18T07:48:42Z,436.0
2017-07-18T07:49:46Z,448.0
2017-07-18T07:50:51Z,440.0
2017-07-18T07:51:55Z,444.0
2017-07-18T07:53:00Z,443.0
2017-07-18T07:54:04Z,442.0
2017-07-18T07:55:09Z,450.0
2017-07-18T07:56:13Z,442.0
2017-07-18T07:57:18Z,447.0
2017-07-18T07:58:22Z,450.0
2017-07-18T07:59:26Z,442.0
2017-07-18T08:00:31Z,445.0
2017-07-18T08:01:35Z,447.0
2017-07-18T08:02:42Z,439.0
2017-07-18T08:03:46Z,439.0
2017-07-18T08:04:51Z,444.0
2017-07-18T08:05:55Z,438.0
2017-07-18T08:07:00Z,442.0
2017-07-18T08:08:04Z,443.0
2017-07-18T08:09:09Z,438.0
2017-07-18T08:10:16Z,443.0
2017-07-18T08:11:20Z,446.0
2017-07-18T08:12:25Z,445.0
2017-07-18T08:13:29Z,441.0
2017-07-18T08:14:34Z,443.0
2017-07-18T08:15:38Z,447.0
2017-07-18T08:16:43Z,439.0
2017-07-18T08:17:48Z,444.0
2017-07-18T08:18:53Z,437.0
2017-07-18T08:19:57Z,438.0
2017-07-18T08:21:02Z,441.0
2017-07-18T08:22:06Z,442.0
2017-07-18T08:23:11Z,435.0
2017-07-18T08:24:15Z,437.0
2017-07-18T08:25:20Z,445.0
2017-07-18T08:26:24Z,439.0
2017-07-18T08:27:29Z,442.0
2017-07-18T08:28:34Z,449.0
2017-07-18T08:29:39Z,441.0
2017-07-18T08:30:43Z,442.0
2017-07-18T08:31:49Z,438.0
2017-07-18T08:32:53Z,442.0
2017-07-18T08:33:58Z,451.0
2017-07-18T08:35:02Z,442.0
2017-07-18T08:36:07Z,437.0
2017-07-18T08:37:11Z,444.0
2017-07-18T08:38:16Z,433.0
2017-07-18T08:39:20Z,448.0
2017-07-18T08:40:25Z,435.0
2017-07-18T08:41:29Z,439.0
2017-07-18T08:42:34Z,443.0
2017-07-18T08:43:38Z,439.0
2017-07-18T08:44:43Z,447.0
2017-07-18T08:45:47Z,442.0
2017-07-18T08:46:52Z,447.0
2017-07-18T08:47:56Z,442.0
2017-07-18T08:49:01Z,446.0
2017-07-18T08:50:05Z,445.0
2017-07-18T08:51:11Z,440.0
2017-07-18T08:52:15Z,440.0
2017-07-18T08:53:20Z,444.0
2017-07-18T08:54:25Z,441.0
2017-07-18T08:55:30Z,442.0
2017-07-18T08:56:34Z,442.0
2017-07-18T08:57:39Z,444.0
2017-07-18T08:58:43Z,441.0
2017-07-18T08:59:48Z,440.0
2017-07-18T09:00:52Z,445.0
2017-07-18T09:01:57Z,440.0
2017-07-18T09:03:01Z,452.0
2017-07-18T09:04:08Z,443.0
2017-07-18T09:05:12Z,447.0
2017-07-18T09:06:17Z,439.0
2017-07-18T09:07:23Z,440.0
2017-07-18T09:08:28Z,442.0
2017-07-18T09:09:32Z,437.0
2017-07-18T09:10:37Z,442.0
2017-07-18T09:11:41Z,441.0
2017-07-18T09:12:46Z,441.0
2017-07-18T09:13:50Z,444.0
2017-07-18T09:14:55Z,447.0
2017-07-18T09:15:59Z,438.0
2017-07-18T09:17:04Z,439.0
2017-07-18T09:18:08Z,443.0
2017-07-18T09:19:13Z,443.0
2017-07-18T09:20:18Z,441.0
2017-07-18T09:21:22Z,436.0
2017-07-18T09:22:27Z,439.0
2017-07-18T09:23:31Z,443.0
2017-07-18T09:24:36Z,450.0
2017-07-18T09:25:40Z,445.0
2017-07-18T09:26:45Z,445.0
2017-07-18T09:27:51Z,439.0
2017-07-18T09:28:56Z,443.0
2017-07-18T09:30:02Z,445.0
2017-07-18T09:31:07Z,446.0
2017-07-18T09:32:11Z,445.0
2017-07-18T09:33:15Z,444.0
2017-07-18T09:34:20Z,440.0
2017-07-18T09:35:25Z,442.0
2017-07-18T09:36:29Z,444.0
2017-07-18T09:37:34Z,445.0
2017-07-18T09:38:38Z,443.0
2017-07-18T09:39:43Z,450.0
2017-07-18T09:40:47Z,447.0
2017-07-18T09:41:51Z,448.0
2017-07-18T09:42:56Z,438.0
2017-07-18T09:44:01Z,446.0
2017-07-18T09:45:05Z,447.0
2017-07-18T09:46:10Z,440.0
2017-07-18T09:47:16Z,441.0
2017-07-18T09:48:20Z,437.0
2017-07-18T09:49:25Z,450.0
2017-07-18T09:50:29Z,448.0
2017-07-18T09:51:34Z,447.0
2017-07-18T09:52:38Z,444.0
2017-07-18T09:53:43Z,445.0
2017-07-18T09:54:47Z,439.0
2017-07-18T09:55:52Z,436.0
2017-07-18T09:56:56Z,449.0
2017-07-18T09:58:01Z,441.0
2017-07-18T09:59:05Z,450.0
2017-07-18T10:00:10Z,443.0
2017-07-18T10:01:14Z,451.0
2017-07-18T10:02:19Z,441.0
2017-07-18T10:03:23Z,443.0
2017-07-18T10:04:30Z,443.0
2017-07-18T10:05:34Z,441.0
2017-07-18T10:06:39Z,449.0
2017-07-18T10:07:45Z,441.0
2017-07-18T10:08:52Z,441.0
2017-07-18T10:09:58Z,445.0
2017-07-18T10:11:02Z,442.0
2017-07-18T10:12:07Z,440.0
2017-07-18T10:13:11Z,439.0
2017-07-18T10:14:15Z,446.0
2017-07-18T10:15:20Z,442.0
2017-07-18T10:16:24Z,444.0
2017-07-18T10:17:29Z,442.0
2017-07-18T10:18:33Z,437.0
2017-07-18T10:19:38Z,437.0
2017-07-18T10:20:42Z,446.0
2017-07-18T10:21:47Z,442.0
2017-07-18T10:22:51Z,447.0
2017-07-18T10:23:56Z,436.0
2017-07-18T10:25:00Z,444.0
2017-07-18T10:26:05Z,442.0
2017-07-18T10:27:10Z,439.0
2017-07-18T10:28:15Z,441.0
2017-07-18T10:29:19Z,447.0
2017-07-18T10:30:24Z,443.0
2017-07-18T10:31:28Z,439.0
2017-07-18T10:32:33Z,436.0
2017-07-18T10:33:37Z,439.0
2017-07-18T10:34:42Z,445.0
2017-07-18T10:35:46Z,446.0
2017-07-18T10:36:51Z,444.0
2017-07-18T10:37:56Z,447.0
2017-07-18T10:39:00Z,447.0
2017-07-18T10:40:05Z,445.0
2017-07-18T10:41:09Z,442.0
2017-07-18T10:42:14Z,440.0
2017-07-18T10:43:18Z,438.0
2017-07-18T10:44:23Z,433.0
2017-07-18T10:45:29Z,442.0
2017-07-18T10:46:34Z,446.0
2017-07-18T10:47:38Z,438.0
2017-07-18T10:48:43Z,444.0
2017-07-18T10:49:47Z,434.0
2017-07-18T10:50:52Z,446.0
2017-07-18T10:51:56Z,442.0
2017-07-18T10:53:01Z,442.0
2017-07-18T10:54:06Z,444.0
2017-07-18T10:55:10Z,445.0
2017-07-18T10:56:15Z,444.0
2017-07-18T10:57:19Z,443.0
2017-07-18T10:58:24Z,440.0
2017-07-18T10:59:29Z,437.0
2017-07-18T11:00:33Z,442.0
2017-07-18T11:01:38Z,444.0
2017-07-18T11:02:42Z,440.0
2017-07-18T11:03:47Z,443.0
2017-07-18T11:04:51Z,453.0
2017-07-18T11:05:58Z,435.0
2017-07-18T11:07:02Z,440.0
2017-07-18T11:08:07Z,444.0
2017-07-18T11:09:11Z,439.0
2017-07-18T11:10:16Z,438.0
2017-07-18T11:11:21Z,442.0
2017-07-18T11:12:25Z,447.0
2017-07-18T11:13:29Z,446.0
2017-07-18T11:14:34Z,438.0
2017-07-18T11:15:38Z,442.0
2017-07-18T11:16:43Z,449.0
2017-07-18T11:17:47Z,448.0
2017-07-18T11:18:52Z,446.0
2017-07-18T11:19:57Z,459.0
2017-07-18T11:21:01Z,447.0
2017-07-18T11:22:05Z,453.0
2017-07-18T11:23:10Z,446.0
2017-07-18T11:24:14Z,446.0
2017-07-18T11:25:20Z,447.0
2017-07-18T11:26:24Z,447.0
2017-07-18T11:27:29Z,454.0
2017-07-18T11:28:34Z,456.0
2017-07-18T11:29:38Z,442.0
2017-07-18T11:30:43Z,454.0
2017-07-18T11:31:47Z,446.0
2017-07-18T11:32:52Z,454.0
2017-07-18T11:33:56Z,446.0
2017-07-18T11:35:02Z,451.0
2017-07-18T11:36:06Z,450.0
2017-07-18T11:37:11Z,455.0
2017-07-18T11:38:15Z,456.0
2017-07-18T11:39:20Z,451.0
2017-07-18T11:40:24Z,451.0
2017-07-18T11:41:29Z,445.0
2017-07-18T11:42:33Z,452.0
2017-07-18T11:43:39Z,439.0
2017-07-18T11:44:43Z,449.0
2017-07-18T11:45:48Z,446.0
2017-07-18T11:46:53Z,453.0
2017-07-18T11:47:58Z,452.0
2017-07-18T11:49:04Z,453.0
2017-07-18T11:50:09Z,454.0
2017-07-18T11:51:13Z,457.0
2017-07-18T11:52:18Z,455.0
2017-07-18T11:53:22Z,447.0
2017-07-18T11:54:27Z,454.0
2017-07-18T11:55:31Z,452.0
2017-07-18T11:56:36Z,454.0
2017-07-18T11:57:40Z,456.0
2017-07-18T11:58:45Z,461.0
2017-07-18T11:59:49Z,443.0
2017-07-18T12:00:54Z,447.0
2017-07-18T12:01:58Z,453.0
2017-07-18T12:03:03Z,449.0
2017-07-18T12:04:07Z,452.0
2017-07-18T12:05:12Z,455.0
2017-07-18T12:06:16Z,458.0
2017-07-18T12:07:21Z,461.0
2017-07-18T12:08:25Z,451.0
2017-07-18T12:09:30Z,460.0
2017-07-18T12:10:34Z,452.0
2017-07-18T12:11:39Z,455.0
2017-07-18T12:12:43Z,450.0
2017-07-18T12:13:48Z,457.0
2017-07-18T12:14:52Z,459.0
2017-07-18T12:15:57Z,450.0
2017-07-18T12:17:01Z,450.0
2017-07-18T12:18:06Z,452.0
2017-07-18T12:19:10Z,455.0
2017-07-18T12:20:15Z,460.0
2017-07-18T12:21:19Z,451.0
2017-07-18T12:22:25Z,459.0
2017-07-18T12:23:29Z,464.0
2017-07-18T12:24:34Z,451.0
2017-07-18T12:25:38Z,447.0
2017-07-18T12:26:43Z,460.0
2017-07-18T12:27:47Z,463.0
2017-07-18T12:28:52Z,459.0
2017-07-18T12:29:56Z,454.0
2017-07-18T12:31:01Z,455.0
2017-07-18T12:32:05Z,461.0
2017-07-18T12:33:10Z,461.0
2017-07-18T12:34:14Z,466.0
2017-07-18T12:35:19Z,458.0
2017-07-18T12:36:24Z,459.0
2017-07-18T12:37:29Z,453.0
2017-07-18T12:38:33Z,462.0
2017-07-18T12:39:37Z,468.0
2017-07-18T12:40:42Z,458.0
2017-07-18T12:41:46Z,451.0
2017-07-18T12:42:51Z,457.0
2017-07-18T12:43:56Z,463.0
2017-07-18T12:45:01Z,454.0
2017-07-18T12:46:05Z,458.0
2017-07-18T12:47:10Z,472.0
2017-07-18T12:48:14Z,464.0
2017-07-18T12:49:19Z,458.0
2017-07-18T12:50:24Z,457.0
2017-07-18T12:51:29Z,450.0
2017-07-18T12:52:33Z,461.0
2017-07-18T12:53:38Z,459.0
2017-07-18T12:54:42Z,472.0
2017-07-18T12:55:47Z,469.0
2017-07-18T12:56:51Z,464.0
2017-07-18T12:57:56Z,469.0
2017-07-18T12:59:00Z,472.0
2017-07-18T13:00:05Z,464.0
2017-07-18T13:01:09Z,466.0
2017-07-18T13:02:14Z,462.0
2017-07-18T13:03:18Z,468.0
2017-07-18T13:04:25Z,469.0
2017-07-18T13:05:30Z,462.0
2017-07-18T13:06:34Z,470.0
2017-07-18T13:07:39Z,470.0
2017-07-18T13:08:43Z,471.0
2017-07-18T13:09:49Z,473.0
2017-07-18T13:10:53Z,465.0
2017-07-18T13:11:58Z,474.0
2017-07-18T13:13:02Z,473.0
2017-07-18T13:14:07Z,472.0
2017-07-18T13:15:11Z,463.0
2017-07-18T13:16:16Z,475.0
2017-07-18T13:17:20Z,477.0
2017-07-18T13:18:25Z,477.0
2017-07-18T13:19:29Z,475.0
2017-07-18T13:20:34Z,484.0
2017-07-18T13:21:38Z,477.0
2017-07-18T13:22:43Z,474.0
2017-07-18T13:23:47Z,469.0
2017-07-18T13:24:52Z,475.0
2017-07-18T13:25:56Z,476.0
2017-07-18T13:27:00Z,473.0
2017-07-18T13:28:05Z,480.0
2017-07-18T13:29:10Z,477.0
2017-07-18T13:30:14Z,487.0
2017-07-18T13:31:18Z,473.0
2017-07-18T13:32:23Z,488.0
2017-07-18T13:33:27Z,470.0
2017-07-18T13:34:32Z,491.0
2017-07-18T13:35:37Z,488.0
2017-07-18T13:36:42Z,482.0
2017-07-18T13:37:47Z,482.0
2017-07-18T13:38:53Z,483.0
2017-07-18T13:39:58Z,487.0
2017-07-18T13:41:02Z,489.0
2017-07-18T13:42:07Z,482.0
2017-07-18T13:43:11Z,488.0
2017-07-18T13:44:16Z,485.0
2017-07-18T13:45:20Z,493.0
2017-07-18T13:46:25Z,499.0
2017-07-18T13:47:29Z,486.0
2017-07-18T13:48:34Z,491.0
2017-07-18T13:49:38Z,490.0
2017-07-18T13:50:43Z,502.0
2017-07-18T13:51:47Z,492.0
2017-07-18T13:52:51Z,494.0
2017-07-18T13:53:56Z,509.0
2017-07-18T13:55:00Z,495.0
2017-07-18T13:56:05Z,493.0
2017-07-18T13:57:09Z,499.0
2017-07-18T13:58:14Z,500.0
2017-07-18T13:59:19Z,512.0
2017-07-18T14:00:24Z,515.0
2017-07-18T14:01:29Z,529.0
2017-07-18T14:02:33Z,524.0
2017-07-18T14:03:38Z,540.0
2017-07-18T14:04:42Z,535.0
2017-07-18T14:05:47Z,539.0
2017-07-18T14:06:51Z,550.0
2017-07-18T14:07:57Z,548.0
2017-07-18T14:09:01Z,557.0
2017-07-18T14:10:07Z,564.0
2017-07-18T14:11:11Z,569.0
2017-07-18T14:12:15Z,565.0
2017-07-18T14:13:20Z,566.0
2017-07-18T14:14:24Z,577.0
2017-07-18T14:15:29Z,570.0
2017-07-18T14:16:33Z,580.0
2017-07-18T14:17:39Z,590.0
2017-07-18T14:18:43Z,584.0
2017-07-18T14:19:47Z,582.0
2017-07-18T14:20:52Z,582.0
2017-07-18T14:21:56Z,589.0
2017-07-18T14:23:01Z,592.0
2017-07-18T14:24:05Z,626.0
2017-07-18T14:25:10Z,650.0
2017-07-18T14:26:15Z,673.0
2017-07-18T14:27:20Z,682.0
2017-07-18T14:28:24Z,680.0
2017-07-18T14:29:29Z,702.0
2017-07-18T14:30:33Z,724.0
2017-07-18T14:31:37Z,757.0
2017-07-18T14:32:42Z,791.0
2017-07-18T14:33:47Z,838.0
2017-07-18T14:34:54Z,866.0
2017-07-18T14:35:59Z,892.0
2017-07-18T14:37:03Z,915.0
2017-07-18T14:38:10Z,935.0
2017-07-18T14:39:14Z,949.0
2017-07-18T14:40:19Z,962.0
2017-07-18T14:41:23Z,979.0
2017-07-18T14:42:28Z,1000.0
2017-07-18T14:43:32Z,1007.0
2017-07-18T14:44:37Z,1019.0
2017-07-18T14:45:41Z,1031.0
2017-07-18T14:46:48Z,1050.0
2017-07-18T14:47:52Z,1051.0
2017-07-18T14:48:58Z,1065.0
2017-07-18T14:50:03Z,1081.0
2017-07-18T14:51:07Z,1096.0
2017-07-18T14:52:12Z,1089.0
2017-07-18T14:53:17Z,1109.0
2017-07-18T14:54:23Z,1119.0
2017-07-18T14:55:29Z,1122.0
2017-07-18T14:56:34Z,1097.0
2017-07-18T14:57:38Z,1113.0
2017-07-18T14:58:43Z,1085.0
2017-07-18T14:59:47Z,1085.0
2017-07-18T15:00:52Z,1075.0
2017-07-18T15:01:57Z,1063.0
2017-07-18T15:03:04Z,1064.0
2017-07-18T15:04:08Z,1053.0
2017-07-18T15:05:12Z,1055.0
2017-07-18T15:06:18Z,1030.0
2017-07-18T15:07:22Z,1023.0
2017-07-18T15:08:27Z,1026.0
2017-07-18T15:09:31Z,995.0
2017-07-18T15:11:43Z,930.0
2017-07-18T15:12:47Z,899.0
2017-07-18T15:13:52Z,842.0
2017-07-18T15:14:58Z,827.0
2017-07-18T15:16:02Z,805.0
2017-07-18T15:17:08Z,785.0
2017-07-18T15:18:13Z,754.0
2017-07-18T15:19:18Z,737.0
2017-07-18T15:20:22Z,729.0
2017-07-18T15:21:27Z,706.0
2017-07-18T15:22:31Z,710.0
2017-07-18T15:23:35Z,694.0
2017-07-18T15:24:40Z,682.0
2017-07-18T15:25:44Z,686.0
2017-07-18T15:26:49Z,674.0
2017-07-18T15:27:53Z,661.0
2017-07-18T15:28:58Z,666.0
2017-07-18T15:30:04Z,658.0
2017-07-18T15:31:08Z,658.0
2017-07-18T15:32:15Z,657.0
2017-07-18T15:33:19Z,652.0
2017-07-18T15:34:25Z,651.0
2017-07-18T15:35:29Z,646.0
2017-07-18T15:36:33Z,638.0
2017-07-18T15:37:38Z,638.0
2017-07-18T15:38:43Z,636.0
2017-07-18T15:39:48Z,637.0
2017-07-18T15:40:52Z,637.0
2017-07-18T15:41:57Z,641.0
2017-07-18T15:43:01Z,638.0
2017-07-18T15:44:05Z,633.0
2017-07-18T15:45:10Z,630.0
2017-07-18T15:46:14Z,620.0
2017-07-18T15:47:19Z,634.0
2017-07-18T15:48:23Z,640.0
2017-07-18T15:49:28Z,631.0
2017-07-18T15:50:34Z,624.0
2017-07-18T15:51:39Z,634.0
2017-07-18T15:52:44Z,629.0
2017-07-18T15:53:48Z,632.0
2017-07-18T15:54:53Z,625.0
2017-07-18T15:55:57Z,637.0
2017-07-18T15:58:06Z,625.0
2017-07-18T15:59:10Z,629.0
2017-07-18T16:00:16Z,629.0
2017-07-18T16:01:20Z,633.0
2017-07-18T16:02:23Z,636.0
2017-07-18T16:03:27Z,624.0
2017-07-18T16:04:31Z,622.0
2017-07-18T16:05:34Z,628.0
2017-07-18T16:06:38Z,626.0
2017-07-18T16:07:41Z,634.0
2017-07-18T16:08:45Z,621.0
2017-07-18T16:09:49Z,621.0
2017-07-18T16:10:53Z,630.0
2017-07-18T16:11:56Z,624.0
2017-07-18T16:12:59Z,638.0
2017-07-18T16:14:03Z,633.0
2017-07-18T16:15:08Z,626.0
2017-07-18T16:16:12Z,624.0
2017-07-18T16:17:15Z,630.0
2017-07-18T16:18:18Z,632.0
2017-07-18T16:19:25Z,621.0
2017-07-18T16:20:29Z,631.0
2017-07-18T16:21:33Z,652.0
2017-07-18T16:22:36Z,681.0
2017-07-18T16:23:40Z,693.0
2017-07-18T16:24:43Z,714.0
2017-07-18T16:25:48Z,726.0
2017-07-18T16:26:51Z,745.0
2017-07-18T16:27:55Z,771.0
2017-07-18T16:29:00Z,786.0
2017-07-18T16:30:04Z,791.0
2017-07-18T16:31:08Z,795.0
2017-07-18T16:32:12Z,815.0
2017-07-18T16:33:15Z,823.0
2017-07-18T16:34:18Z,822.0
2017-07-18T16:35:22Z,843.0
2017-07-18T16:36:27Z,854.0
2017-07-18T16:37:33Z,840.0
2017-07-18T16:38:36Z,846.0
2017-07-18T16:39:40Z,850.0
2017-07-18T16:40:43Z,853.0
2017-07-18T16:41:48Z,845.0
2017-07-18T16:42:52Z,853.0
2017-07-18T16:43:55Z,849.0
2017-07-18T16:44:59Z,860.0
2017-07-18T16:46:02Z,860.0
2017-07-18T16:47:09Z,861.0
2017-07-18T16:48:13Z,863.0
2017-07-18T16:49:19Z,856.0
2017-07-18T16:50:25Z,877.0
2017-07-18T16:51:29Z,874.0
2017-07-18T16:52:33Z,871.0
2017-07-18T16:53:36Z,879.0
2017-07-18T16:54:40Z,873.0
2017-07-18T16:55:43Z,880.0
2017-07-18T16:56:47Z,875.0
2017-07-18T16:57:51Z,870.0
2017-07-18T16:58:57Z,869.0
2017-07-18T17:00:00Z,873.0
2017-07-18T17:01:06Z,850.0
2017-07-18T17:03:14Z,848.0
2017-07-18T17:04:20Z,840.0
2017-07-18T17:05:23Z,834.0
2017-07-18T17:06:29Z,855.0
2017-07-18T17:07:33Z,834.0
2017-07-18T17:08:37Z,834.0
2017-07-18T17:09:43Z,839.0
2017-07-18T17:10:46Z,848.0
2017-07-18T17:11:49Z,830.0
2017-07-18T17:12:53Z,831.0
2017-07-18T17:14:00Z,828.0
